Average_Temperature_C,Total_Precipitation_mm,CO2_Emissions_MT,Extreme_Weather_Events,Irrigation_Access_%,Soil_Health_Index,Fertilizer_Use_KG_per_HA,Pesticide_Use_KG_per_HA,Adaptation_Strategies_Drought-resistant Crops,Adaptation_Strategies_No Adaptation,Adaptation_Strategies_Organic Farming,Adaptation_Strategies_Water Management,Crop_Type_Coffee,Crop_Type_Corn,Crop_Type_Cotton,Crop_Type_Fruits,Crop_Type_Rice,Crop_Type_Soybeans,Crop_Type_Sugarcane,Crop_Type_Vegetables,Crop_Type_Wheat,Yield_Category
-1.3971103875216322,-1.3605635353746868,-1.5828839570245938,1.5844929518901474,-1.5184355166692287,-0.6758284205613536,1.0850422916420264,0.5684249835979349,False,True,False,False,False,False,False,False,False,True,False,False,False,rendah
-1.1090033123631502,1.3363522311768674,1.6204871936127354,1.5844929518901474,-0.5333797619527529,0.015800205067771543,-0.639679433267128,1.0165063068837747,False,True,False,False,False,False,False,False,False,False,False,False,False,tinggi
-1.624217593346885,1.5807209605947234,0.39611339266133494,0.6381420603656675,-0.7973439212244335,0.6074939362926881,1.1188193979041277,-0.8060112959450003,True,False,False,False,False,False,False,False,True,False,False,False,False,rendah
-1.0648957145375844,-1.0982625861055508,0.7356358521844205,-0.939109425508466,-0.6938361094983664,0.26464798667825085,-0.5136246655673269,-0.6365226483927762,False,False,True,False,False,False,False,False,False,False,False,True,False,rendah
-0.19869757000573146,-1.032552825854979,0.9995796820191477,-1.2545597226832927,0.7979846565312341,-0.7416271381641247,0.9837109728557221,-1.5882665923398813,False,True,False,False,False,False,False,False,False,False,True,False,False,tinggi
-1.048003443029921,1.44030404576485,0.6158727928320992,0.007241466016014027,1.0303962486596523,-1.2551539717857496,-1.200309753699944,0.18896254596076917,True,False,False,False,False,False,False,True,False,False,False,False,False,rendah
1.535575638114382,0.35175698336212097,-0.05735838546881319,0.007241466016014027,1.6191209770644215,-1.323426325388625,0.6111181512016144,-0.8238522062136556,False,False,False,False,False,False,True,False,False,False,False,False,False,rendah
-1.5632177240136562,0.2620458290607789,0.28332682220332384,0.9535923575404941,-1.6665786672808864,1.221450391518543,1.079470810196731,-1.0516669065672524,False,False,False,False,False,False,False,False,False,True,False,False,False,tinggi
0.0903479646809541,0.14248935421142386,-0.1434017484986362,-0.939109425508466,-1.192135797919396,-1.1106936293796663,0.6212164613212119,0.979452108633491,False,False,False,True,False,False,False,False,False,False,True,False,False,rendah
-0.4952507809180452,1.2823928927269599,-1.2724302012278002,1.2690426547153209,0.18386395945018108,-1.3773515901908955,1.0244524309244423,-0.04571404295769498,False,False,True,False,False,False,False,False,False,False,False,True,False,tinggi
0.2827321679626767,0.9257632112603735,0.276350333309014,0.6381420603656675,0.20040981783018438,0.053399472269355146,1.320089165115412,-1.1374405136280945,True,False,False,False,False,False,True,False,False,False,False,False,False,tinggi
-1.3586335468652877,-0.9879287532871751,1.2495705340652554,0.007241466016014027,-1.4056928072426946,0.8617837171033966,0.717324516252552,-1.0948968045259169,False,False,True,False,False,False,False,False,True,False,False,False,False,tinggi
1.1498687720227332,-1.3305179946468972,-1.2305712678619403,-0.30820883115881265,1.6710672766295478,-0.9959169189748331,1.7396913614641967,1.008272040605934,False,True,False,False,False,False,True,False,False,False,False,False,False,tinggi
-0.43425091158481605,0.022945393123305166,0.48564500013831324,0.9535923575404941,-0.7049949442197639,-0.6238820645591662,-0.9509859590229898,1.253927651228186,False,False,False,True,False,False,False,False,False,False,False,False,True,rendah
1.1310995814586626,0.42697720215210144,-0.12014678551760284,-0.939109425508466,-0.5172186909769356,-0.46655881495254115,1.5676718718407117,-0.5878032395822179,True,False,False,False,False,False,False,False,True,False,False,False,False,rendah
-0.9682343831326214,1.3637698820450832,1.027485637596388,1.5844929518901474,-0.5368428485904282,0.5881995754918763,0.9816216673137363,0.9650421426472694,False,False,True,False,False,False,False,False,False,False,False,False,False,rendah
-1.1596801268861405,-0.91177000240449,0.38797415561797366,-0.939109425508466,-1.4080015316678112,-0.32605629014662424,0.96072861189388,0.7475202751409739,False,False,True,False,False,False,False,False,True,False,False,False,False,rendah
-0.6134966814716892,1.6064867949797792,1.6402539121466138,-1.2545597226832927,1.0023067681540656,1.2605338403201887,1.4757424279933429,0.02221865383449194,False,True,False,False,False,False,False,False,False,True,False,False,False,rendah
-0.743942555891979,-0.8535684988955567,0.6809866891789925,-0.939109425508466,1.6148883156183742,-0.512073717354458,0.24026641749916178,1.1455098119032816,False,False,False,False,False,False,False,False,False,False,True,False,False,tinggi
0.9987767879819658,-1.0576679446557595,-1.0898787418266893,0.3226917631908407,1.328991274308084,-1.5668321077988752,1.2863120588533103,0.2246443664980795,False,False,False,True,False,False,False,False,False,False,False,True,False,tinggi
-0.6341427910921666,0.39550509264340056,-0.06433487436312321,0.3226917631908407,-0.10357223147685303,0.2572270786779381,0.9509785193646136,0.7138970211731236,False,False,False,False,False,False,False,False,False,False,True,False,False,tinggi
-1.7912633893671126,0.8404819284365977,0.0426379553496297,0.6381420603656675,-1.0212901904607574,-0.07325069093597836,1.1630430318761573,-1.6033627471825893,False,False,True,False,False,False,True,False,False,False,False,False,False,rendah
-0.643527386374202,-0.5243439545359507,-1.568930979235974,-0.30820883115881265,-0.3586862804522529,0.2225961746764803,-0.5460089014681044,0.41266011317544576,False,False,False,False,False,False,True,False,False,False,False,False,False,tinggi
1.4802065259503738,0.6667909224800307,-0.9398842305990248,0.007241466016014027,0.33008317304090784,1.621684696335397,1.5596628672630999,0.5094127419400756,True,False,False,False,False,False,True,False,False,False,False,False,False,tinggi
0.3259013062600389,-1.3238106186243672,1.540257571328171,0.9535923575404941,0.3377789211246304,-1.6974400886043748,0.549831855303369,1.029543895157023,False,False,False,True,True,False,False,False,False,False,False,False,False,rendah
-0.5168353500667261,0.8445363870770828,1.1030642672847457,0.9535923575404941,0.14076777018133535,1.3293009211230844,-0.02960221500731803,-0.4485069017154101,True,False,False,False,False,False,False,False,False,True,False,False,False,tinggi
-1.8288017704952535,-0.7918506284792893,1.5797910083959275,1.5844929518901474,-1.6080909818445954,0.40564523868418817,0.817611182267863,-0.6845558683468478,False,False,False,False,True,False,False,False,False,False,False,False,False,tinggi
0.0002558499734156674,-1.1757227681567866,-0.8038426971599804,1.5844929518901474,-0.5553126439913619,1.6310845131357934,-1.5262414182497055,0.2987527629986473,False,True,False,False,False,False,False,False,False,False,True,False,False,tinggi
1.2962684584224833,0.0012215036174983078,1.6693226158729053,1.2690426547153209,0.5917386078874719,-1.626199371801375,0.0027820208934595373,-1.308987727749779,False,False,False,False,False,False,True,False,False,False,False,False,False,tinggi
0.6243314362287596,-1.7013007400714715,1.0646935783660407,0.007241466016014027,-0.0935677589680139,1.3411743739235849,1.0192291670694784,0.7180141543120442,False,True,False,False,True,False,False,False,False,False,False,False,False,rendah
-1.45247949968564,-1.6560009243969203,0.09496162205695462,-0.6236591283336393,-1.4434019728529346,-0.7124382333628954,-0.0821830711472904,-1.0029474977566941,False,True,False,False,False,False,False,False,False,False,False,False,False,rendah
0.6093160837775032,0.13944851023106053,1.2867784748349083,1.5844929518901474,-0.4013976823169126,-0.21771103334206182,-1.02132591226984,-1.3817237465373733,False,True,False,False,False,False,False,True,False,False,False,False,False,rendah
1.040069007222921,0.37527034072468535,-1.4398659346912395,0.3226917631908407,0.9295819487628882,-0.4759586317529369,1.0373364817666872,1.0762047373981212,False,True,False,False,False,False,True,False,False,False,False,False,False,tinggi
-1.2769875679115812,0.6162853821312766,-1.4200992161573613,0.007241466016014027,0.48746122135303216,1.481676898729501,0.7333425254077751,-1.3487866814260099,False,False,True,False,True,False,False,False,False,False,False,False,False,tinggi
-0.09828240048795431,0.8613799097008249,0.7449378373768336,-1.5700100198581195,1.5360068977602184,-0.8009944021666245,-0.4878565638828374,1.5194827386885537,True,False,False,False,False,True,False,False,False,False,False,False,False,tinggi
-0.6416504673177948,0.8521197263861374,0.9705109782928562,-0.939109425508466,-1.3491290588273344,1.61723215153521,-1.5300718117433458,0.8758375913039936,False,False,False,True,False,True,False,False,False,False,False,False,False,rendah
-0.4886815642206205,1.0133720536740574,-0.5887342895854228,0.3226917631908407,-1.0436078599035525,1.4757401723292516,0.16296211244569275,0.9101470341283305,False,False,False,True,False,False,False,False,False,False,False,False,True,tinggi
-0.9898189522813026,-0.28173966545237944,-0.5212948969404264,-1.5700100198581195,1.1669957771457264,-1.2343754293848745,-1.5575810013794902,-0.031990265827960274,False,True,False,False,False,False,False,False,True,False,False,False,False,tinggi
0.7331927415003685,-0.35866175577046416,1.4088670304853328,-1.5700100198581195,-1.4988113590557364,0.8063742707010637,-0.009057377177792598,-1.0894072936740231,False,True,False,False,False,False,False,False,False,False,False,True,False,tinggi
0.3878396351214715,1.263647278395336,-1.1596436307697888,0.3226917631908407,-0.46912026545367025,-0.927644565371958,1.4217687014920466,-0.7593504537039022,False,False,False,False,True,False,False,False,False,False,False,False,False,rendah
0.5811622979313974,-0.5503100091007834,0.4368095778781433,1.2690426547153209,-1.684663675277634,1.1571358555158349,0.9757019682781107,0.997979207758633,True,False,False,False,False,False,False,False,False,False,False,False,True,tinggi
1.1601918268329723,-0.2798751150282059,-0.7852387267751537,0.3226917631908407,-0.8754557642742166,0.5283375842893551,-0.6173935074859477,1.2916680383349568,False,True,False,False,False,False,False,False,True,False,False,False,False,rendah
0.9312077019513121,0.03877530108692615,-0.0003837261652817118,0.007241466016014027,-0.19168854703547525,-1.1433456245810414,0.6884224562550839,-1.6575716668450418,True,False,False,False,False,False,True,False,False,False,False,False,False,rendah
0.42819339483422303,-1.2423210054551188,0.03449871830626824,-0.939109425508466,1.2362575098992286,0.3982243306838761,-0.7876719091577782,0.09632705033505973,False,True,False,False,False,False,False,False,True,False,False,False,False,rendah
-1.658002136362212,-0.40790340623437593,-0.550363600666718,-0.939109425508466,-0.8908472604416615,-0.3953180981495412,0.0647647519723672,0.8895613684337286,False,False,True,False,False,False,False,False,False,False,False,False,False,rendah
-0.4746046712975676,0.36326964369929987,-0.22595686708130414,1.5844929518901474,0.49130909539489376,-0.04554596773481191,0.9314783343060808,-0.6461292923835904,False,True,False,False,False,False,False,False,False,False,False,True,False,tinggi
-1.806278741818369,-1.3049148391579104,-1.4991660902928743,0.6381420603656675,1.0307810360638385,-1.1764923469824373,-0.74031431687277,-1.4860244527233575,False,False,False,False,False,False,False,False,False,True,False,False,False,rendah
0.16073242929621842,-1.0626108803440046,-0.5619910821572346,0.6381420603656675,-0.7815676376528026,-1.3150159629882707,-0.7434482751857485,1.567515958642625,False,False,False,False,False,False,True,False,False,False,False,False,False,tinggi
-1.8222325537978288,-1.149606548457121,-1.2666164604825418,1.5844929518901474,0.4678370637395402,0.009863478667521316,-1.3350699611580183,-0.5212429205030041,False,False,False,True,False,False,False,False,False,False,False,False,True,tinggi
0.6243314362287596,-0.7949415275045971,1.570489023203514,0.6381420603656675,0.7017878054847032,0.3462779746816887,-0.7079300809719924,0.7893777953866649,False,False,True,False,False,False,True,False,False,False,False,False,False,rendah
-0.00537490719580536,1.5332437504650969,0.857724407834845,0.6381420603656675,1.4051791803369367,-0.8405725781682915,1.0791225926064003,-0.2412778670564153,False,False,False,True,True,False,False,False,False,False,False,False,False,tinggi
-0.1114208338828037,0.900235138338803,-1.2584772234391803,0.9535923575404941,-1.4303192011106063,1.7329983163400844,1.5039480528101488,0.36805783750380766,False,False,True,False,False,False,False,False,False,False,False,True,False,tinggi
-1.6626944340032297,-0.8924112137722992,-0.3096747338130239,-1.2545597226832927,-0.9127801424802705,0.6698295634953134,0.7211549097461923,-0.561041874179235,False,False,False,True,False,False,False,False,True,False,False,False,False,rendah
-0.5562506502512742,0.6653393261766469,-1.3724265420462431,-0.30820883115881265,-1.1036346949565878,0.4556126858862926,0.3074724124330335,-0.5390838307716594,False,False,False,True,False,True,False,False,False,False,False,False,False,tinggi
-0.05511326219059226,-0.5091772759178413,1.3286374082007684,-0.6236591283336393,0.8306915858870543,-0.998885282174958,-1.4903750064456185,1.0432676722867575,True,False,False,False,False,False,False,False,False,False,False,False,True,rendah
-1.3154644085679257,0.3945290192669876,0.6728474521356308,-0.30820883115881265,0.15615926634878025,0.42939214428518835,-1.5972778066772175,1.583984491198307,False,False,False,True,True,False,False,False,False,False,False,False,False,rendah
1.4604988758580997,-0.65847896122532,0.8844676152630334,-1.2545597226832927,0.42704959889581107,-0.38690773574918697,-0.08914742295390908,-1.2239003095454237,False,False,False,True,False,False,False,False,False,True,False,False,False,rendah
-1.4787563664753387,1.2380441229063492,0.44146057047434983,-1.2545597226832927,0.9168839644247463,-1.355583593389979,0.32557972713024236,0.3399240943878514,False,False,False,True,False,False,False,False,True,False,False,False,False,rendah
-1.9292169400130306,-0.7232126480994788,-0.6201284896098177,0.007241466016014027,1.6256623629355855,1.5593490691327723,1.654378051833116,-1.2177246098370431,False,False,False,False,False,True,False,False,False,False,False,False,False,rendah
0.11662483147065289,-1.549308596098239,0.43215858528193674,0.007241466016014027,1.3897876841694916,-1.3318366877889791,1.7452628429094916,-1.4489702544730734,False,False,False,False,False,False,False,False,True,False,False,False,False,tinggi
-1.6092022408956286,1.6744365184916066,0.22286391845263742,-1.5700100198581195,1.0057698547917404,-0.031198878934207783,1.4771352983546664,1.3465631468538957,True,False,False,False,False,False,False,False,False,False,False,False,True,rendah
-1.5697869407110807,0.0416534661712208,-0.1247977781138096,1.5844929518901474,0.8507005309047331,1.0116860587097092,1.4893229140162498,-0.6131922272722271,False,False,False,True,False,False,False,False,False,False,False,True,False,tinggi
1.3948067088838534,-0.9578832125593857,-0.1189840373685512,0.6381420603656675,1.3867093849360026,1.675609961137668,0.715931645891228,-0.17814849225963533,False,False,False,False,False,False,False,False,False,False,False,False,True,tinggi
-0.2643897369799781,-0.7075579327931628,-1.647997853371487,-1.5700100198581195,0.18617268387529792,0.8494155371028758,-0.949593088661666,-0.3730261275018688,False,False,False,False,False,False,False,False,False,True,False,False,False,tinggi
-0.3385280397080566,1.356637038140527,-1.3398695938727965,-1.2545597226832927,0.47130015037721545,-0.003988882933062079,-0.5157139711093126,-0.007287466994437759,False,False,True,False,False,False,False,True,False,False,False,False,False,tinggi
-0.0992208600161578,0.6249824461903407,0.7030789040109738,-1.2545597226832927,0.9503604685889386,-0.104418504537291,-1.1425056337050077,0.8504486036139846,False,False,False,True,False,False,False,False,False,False,False,False,False,tinggi
-1.4299564710087556,-1.0400235413129093,-1.1375514159378075,1.2690426547153209,-0.1328160741949986,-1.6014630118003332,1.4363938402859462,-0.7250410108795653,False,False,True,False,False,False,False,False,False,True,False,False,False,tinggi
1.4520527401042682,0.259518049291094,-0.4050200820352602,-1.2545597226832927,-0.6642074793760347,-1.4466133981938125,-0.6957424653104095,-0.5569247410403145,False,False,False,True,False,True,False,False,False,False,False,False,False,tinggi
-0.4380047496976301,-0.1518468238220356,-1.554978001447354,-1.5700100198581195,1.6452865205490776,1.2056191211178762,0.24235572304114725,-1.1388128913410682,False,False,True,False,False,False,False,False,False,True,False,False,False,tinggi
-1.7649865225774137,0.8144533050655851,-0.2585138152547508,0.9535923575404941,1.4805975115574166,-0.7945629485663539,1.248008123916907,-1.1141100925075456,False,False,True,False,False,False,False,False,False,False,False,False,True,rendah
-0.14145153878531636,-1.1131289344539947,-1.1503416455773756,0.9535923575404941,-1.5780775643180778,-0.9880012837744997,-1.404365261633876,-1.308987727749779,False,False,False,False,False,True,False,False,False,False,False,False,False,tinggi
0.18137853891669586,-1.6509703923800223,0.6495924891545977,1.2690426547153209,0.8330003103121711,-0.4581484525521869,0.8392006728683815,1.6004530237539887,False,True,False,False,False,False,False,False,False,False,True,False,False,tinggi
1.2061763437149449,-0.7604160602542968,0.39727614081038676,-0.939109425508466,-1.4584086816161934,-0.027241061334041198,1.5136981453394152,0.7214450985944777,False,True,False,False,False,False,False,False,False,False,False,False,True,rendah
0.3765781207830291,0.210213830021002,-0.2980472523225073,0.9535923575404941,0.4028079924320855,-1.4767917573950833,-1.4109813958501638,0.1354398151548038,False,True,False,False,False,False,False,False,True,False,False,False,False,rendah
-0.7570809892868284,-0.2351259048480413,-1.6352076237319189,0.007241466016014027,0.438978008425581,-1.7078293598048127,1.6341814315939214,0.302183707281081,False,True,False,False,False,False,False,False,False,False,False,True,False,rendah
0.14571707684496202,-0.5552404310277926,0.007755510878079957,-0.939109425508466,-0.16706215316756334,-0.2879622957450203,0.8970047928633178,1.458411930461234,False,False,False,False,False,False,False,True,False,False,False,False,False,tinggi
-1.6270329719314958,0.6860996560672772,-0.3317669486450054,1.2690426547153209,-1.5488337215999326,0.0890198306708551,1.5812523578636184,-0.38057420492322314,False,False,True,False,True,False,False,False,False,False,False,False,False,rendah
-0.07106707417005201,-0.8926740027582565,-1.5712564755340774,-0.939109425508466,1.3266825498829673,-1.4708550309948332,0.574207086626535,0.8518209813269577,True,False,False,False,False,True,False,False,False,False,False,False,False,tinggi
-1.148418612547698,-1.4194658095128396,0.21821292585643087,0.3226917631908407,0.8006781683605366,0.640640658694084,-0.13337105692593879,0.9904311303372789,False,False,False,False,False,False,False,False,False,True,False,False,False,tinggi
-0.20808216528776666,0.23237570117007125,-1.4014952457725347,0.3226917631908407,-0.2921180595280534,0.23892217227716772,0.4485005365170648,0.37835067035110886,False,True,False,False,False,False,False,True,False,False,False,False,False,tinggi
-0.6688657936356972,1.103333483200121,1.1716664080787937,0.9535923575404941,-0.2020778069485007,0.8429840835026051,-0.6745011923002221,0.4366767231524814,False,False,False,True,False,False,False,False,True,False,False,False,False,rendah
-1.1437263149066805,-1.7357886660380637,-0.7003581118943824,-0.6236591283336393,1.0396311463601196,-1.3704254093906039,-1.0108793845599118,1.0899285145278557,False,False,True,False,False,False,False,False,False,False,False,False,True,rendah
-1.1521724506605122,1.1066120886439694,1.2600352674067203,-0.939109425508466,1.3697787391518133,-1.673693183003375,-0.4370167956945199,0.393446825193817,True,False,False,False,False,False,False,False,True,False,False,False,False,rendah
-1.0358034691632754,-0.7444485009170794,-1.5061425791871843,1.5844929518901474,1.6906914342430404,-0.35771883094795764,-0.16436242246539262,0.17661114654400792,False,False,False,True,False,False,False,False,False,False,False,False,True,rendah
1.4989757165144444,-0.9700966435257841,-0.8898860601898033,1.2690426547153209,1.658369292291406,0.9157089819056676,1.5478234691918478,-0.440958824294056,False,False,True,False,False,False,False,True,False,False,False,False,False,tinggi
-1.6251560528750888,0.5806712176534385,-0.4224613042710352,-0.6236591283336393,0.009940052758053196,-1.5035070261962082,0.1782836864202541,-0.7353338437268664,False,True,False,False,False,False,False,True,False,False,False,False,False,tinggi
1.620036995652699,0.42072032153406946,0.6298257706207192,1.2690426547153209,-0.19861472031082547,-0.7327220485637498,-1.6940822967892195,0.3467859829527189,True,False,False,False,True,False,False,False,False,False,False,False,False,tinggi
-0.33008190395422493,-0.4397634423413947,-1.1398769122359107,1.5844929518901474,1.652212693824428,-0.9969063733748746,0.08530958980189263,-1.7021739425166797,False,False,False,True,False,False,False,True,False,False,False,False,False,tinggi
0.2733475726806413,-0.39367525970897105,-1.3712637938971914,0.3226917631908407,-0.10626574330615592,-1.0765574525782289,-0.46452598533066425,1.2806890166311689,False,False,True,False,False,False,True,False,False,False,False,False,False,tinggi
1.5787447764117442,-1.049571541136026,-1.6572998385639004,-1.5700100198581195,-0.6214960775113751,-0.20435339894149954,-1.152952161414936,0.4936303982408808,False,False,False,False,False,False,False,False,True,False,False,False,False,tinggi
1.1113919313663887,-0.39694135139158393,0.06938116277781799,-1.2545597226832927,-1.2906413733910438,0.33143615868106313,0.46765250398526675,-0.7586642648474154,False,True,False,False,False,False,False,False,True,False,False,False,False,tinggi
0.6900236032030063,0.058584585123615265,0.9542325042061328,1.5844929518901474,1.3066736048652892,-0.28697284134497847,0.6863331507130982,1.2456933849503453,False,False,True,False,False,False,False,False,True,False,False,False,False,rendah
-1.9310938590694375,-1.1647106582690503,1.4832829120246394,-0.939109425508466,0.542485820151648,0.7524490058987927,-1.4033206088628831,-0.6797525463514406,False,True,False,False,False,False,False,False,False,False,False,True,False,rendah
0.8148387204540749,0.09472432757336803,0.6112218002358926,-0.6236591283336393,-0.2413261221754854,-0.9593071061732914,0.4993403047053823,-1.5711118709277128,False,False,False,False,False,True,False,False,False,False,False,False,False,rendah
-1.3511258706396594,-1.7178439324255481,0.4682037779025381,-0.30820883115881265,1.6525974812286137,1.6968832307385642,0.17898012160091586,-0.621426493550068,False,False,False,True,False,False,False,False,False,False,True,False,False,rendah
